timestamps	index	text	role	label	video	stage	gender	subject
00:03:59,000 --> 00:04:11,510	6100	\u540c\u610f\u5417,\u79d1\u5e7b\u6545\u4e8b\u8981\u6709\u575a\u5b9e\u7684\u79d1\u5b66\u57fa\u7840,\u8981\u6709\u6d53\u6d53\u7684\u79d1\u5b66\u5473,\u8fd8\u8981\u80fd\u4f53\u73b0\u4e00\u5b9a\u7684\u79d1\u6280\u7279\u6027	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:04:30,980 --> 00:04:34,380	6101	\u90a3\u4e48\u79d1\u5e7b\u6545\u4e8b\u53ef\u4ee5\u4ece\u4ec0\u4e48\u89d2\u5ea6\u53bb\u5199	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:05:16,340 --> 00:05:20,130	6104	\u63a2\u7d22\u5b87\u5b99\u662f\u4eba\u7c7b\u81ea\u53e4\u4ee5\u6765\u7684\u613f\u671b	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:05:20,140 --> 00:05:28,230	6105	\u8fd1\u65e5\u63a2\u6708\u5de5\u7a0b\u4f20\u6765\u4e86\u4e00\u5219\u559c\u8baf,\u8c01\u6765\u8bfb\u8bfb\u8fd9\u5219\u65b0\u95fb,\u8bf7\u4f60\u6765	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:05:55,370 --> 00:05:57,890	6107	\u5ae6\u5a255\u53f7\u63fd\u6708\u800c\u5f52	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:05:57,900 --> 00:06:10,990	6108	\u60f3\u8c61\u4e00\u4e0b,\u5728\u672a\u6765\u7684\u67d0\u4e00\u5929,\u5f53\u4f60\u4f5c\u4e3a\u5b87\u822a\u5458\u4e58\u5750\u7740\u5ae6\u5a2510\u53f7\u767b\u4e0a\u4e86\u6708\u7403,\u4f1a\u53d1\u751f\u600e\u6837\u7684\u6545\u4e8b,\u5b87\u822a\u5458\u8bf7\u4f60\u6765\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:06:33,010 --> 00:06:37,390	6110	\u90a3\u4e48\u5ae6\u5a25100\u53c8\u4f1a\u53d1\u751f\u600e\u6837\u7684\u6545\u4e8b	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:06:37,390 --> 00:06:40,020	6111	\u8bf7\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:06:54,720 --> 00:07:00,470	6113	\u770b\u6765\u79d1\u5e7b\u6545\u4e8b\u53ef\u4ee5\u5b9e\u73b0\u6211\u4eec\u63a2\u7d22\u5b87\u5b99\u7684\u7f8e\u597d\u613f\u671b	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:07:01,030 --> 00:07:04,580	6114	\u9664\u4e86\u7b2c\u4e8c\u5e45\u56fe\u7247,\u4f60\u8fd8\u5bf9\u54ea\u5e45\u56fe\u611f\u5174\u8da3	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_22	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u79d1\u5b66
00:03:43,190 --> 00:03:45,870	2245	\u89c2\u5bdf\u7edf\u8ba1\u8868,\u4f60\u77e5\u9053\u4e86\u4ec0\u4e48	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:03:45,880 --> 00:03:50,090	2246	【\u59d3\u540d】	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:05,630 --> 00:04:06,470	2251	\u4ed6\u8bf4\u7684\u5bf9\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:08,030 --> 00:04:16,570	2253	\u597d\u53c2\u52a0\u8fd9\u4e24\u9879\u6bd4\u8d5b\u7684\u5171\u6709\u591a\u5c11\u4eba\u5462?\u53c2\u52a0\u4e24\u9879\u6bd4\u8d5b\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:18,650 --> 00:04:23,270	2254	\u597d【\u59d3\u540d】\u4f60\u8bf4\u600e\u4e48\u5217\u7b97\u5f0f?	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:33,840 --> 00:04:35,280	2257	\u5230\u5e95\u662f\u4e0d\u662f17\u4eba?	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:41,090 --> 00:04:51,280	2259	\u4e3a\u4ec0\u4e48\u4e0d\u662f17\u4eba\u53c2\u52a0\u8df3\u7ef3\u6bd4\u8d5b\u76849\u4eba\u52a0\u4e0a\u53c2\u52a0\u8e22\u6bfd\u6bd4\u8d5b\u76848\u4eba\u4e0d\u662f17\u4eba\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:53,080 --> 00:04:53,600	2261	\u4e3a\u4ec0\u4e48?	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:04:54,320 --> 00:04:57,580	2262	\u6211\u627e\u540c\u5b66\u8bf4，\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:01,030 --> 00:05:08,130	2265	\u6709\u4e09\u4e2a\u4eba\u91cd\u590d\u4e86\u4ec0\u4e48\u91cd\u590d\u4e86,\u4ed6\u7684\u4ec0\u4e48\u91cd\u590d\u4e86	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:11,100 --> 00:05:11,720	2266	\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:12,440 --> 00:05:14,840	2268	\u5bf9\u4ed6\u4eec\u7684\u540d\u5b57\u91cd\u590d\u4e86	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:15,280 --> 00:05:21,520	2269	\u90a3\u4e48\u540d\u5b57\u91cd\u590d\u8bf4\u660e\u4e86\u8bf4\u660e\u4ec0\u4e48\u95ee\u9898?	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:21,730 --> 00:05:22,280	2270	\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:25,450 --> 00:05:29,640	2272	\u540d\u5b57\u91cd\u590d\u7684\u540c\u5b66\u540c\u65f6\u53c2\u52a0\u4e86\u51e0\u4e2a\u9879\u76ee?	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:31,320 --> 00:05:41,440	2274	\u53c2\u52a0\u4e86\u4e24\u9879\u6bd4\u8d5b,\u5c31\u662f\u65e2\u53c2\u52a0\u4e86\u8df3\u7ef3\u6bd4\u8d5b\u53c8\u53c2\u52a0\u4e86\u4ec0\u4e48\u6bd4\u8d5b	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:42,940 --> 00:05:44,270	2275	\u540c\u5b66\u4eec\u53ef\u771f\u7ec6\u5fc3	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:46,680 --> 00:05:49,920	2276	\u90a3\u4e48\u4e24\u9879\u6bd4\u8d5b\u90fd\u53c2\u52a0\u7684\u6709\u51e0\u540d\u540c\u5b66?	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:51,190 --> 00:05:53,940	2277	\u4e24\u9879\u6bd4\u8d5b\u90fd\u53c2\u52a0\u7684【\u59d3\u540d】	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:05:56,980 --> 00:05:58,490	2279	\u5206\u522b\u662f\u54ea\u4e09\u540d\u540c\u5b66?	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_23	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:33:17,570 --> 00:33:35,750	12861	\u6bd4\u5b83\u53ef\u4ee5\u8868\u793a\u4e00\u4e2a\u6807\u51c6，\u4e0d\u662f\u4e00\u4e2a\u6807\u51c6\u91cf\u8868\u793a\u4e00\u4e2a\u6807\u51c6，\u5bf9\u5427，\u6bd4\u5982\u6211\u4eec\u505a\u6ce1\u6ce1\u6c34\u7684\u65f6\u5019，\u8fd9\u4e2a\u6bd4\u5c31\u662f\u4e00\u4e2a\u6807\u51c6，\u5982\u679c\u6309\u7167\u8fd9\u4e2a\u6bd4\u4e00\u4e2a\u6ce1\u6ce1\u6c34，\u5439\u8d77\u6765\u5c31\u5f88\u4e30\u5bcc，\u5982\u679c\u4e0d\u6309\u8fd9\u4e2a\u6807\u51c6\u6bd4，\u6ce1\u6ce1\u6c34\u7684\u6548\u679c\u5c31\u4f1a\u6bd4\u8f83\u5dee	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:33:38,270 --> 00:34:34,580	12863	\u90a3\u4e48\u540c\u5b66\u4eec，\u8001\u5e08\u4e5f\u8fdb\u884c\u4e86\u603b\u7ed3，\u4f60\u770b\u4e00\u4e0b\u8fd9\u8282\u8bfe\u6211\u4eec\u901a\u8fc7\u9884\u4e60\u53cd\u9988，\u8ba4\u8bc6\u4e86\u6bd4\u5404\u90e8\u5206\u7684\u540d\u79f0，\u4f1a\u6c42\u6bd4\u503c，\u800c\u4e14\u77e5\u9053\u6bd4\u548c\u9664\u6cd5\u4e0e\u5206\u6570\u7684\u5173\u7cfb，\u7136\u540e\u6211\u4eec\u901a\u8fc7\u63a2\u7a76\u56fd\u65d7\u4e2d\u957f\u4e0e\u5bbd\u7684\u6bd4，\u77e5\u9053\u4e86\u6bd4\u7684\u610f\u4e49，\u6bd4\u8868\u793a\u4e24\u6570\u76f8\u9664，\u4e5f\u8868\u793a\u91cf\u4e0e\u91cf\u7684\u500d\u6570\u5173\u7cfb，，\u63a5\u4e0b\u6765\u6211\u4eec\u901a\u8fc7\u8fa8\u6790\u751f\u6d3b\u4e2d\u7684\u6bd4，\u77e5\u9053\u4e86\u6bd4\u8d5b\u4e2d\u6bd4\u5206\u4e0d\u662f\u6211\u4eec\u6570\u5b66\u4e2d\u7684\u6bd4，\u6700\u540e\u6211\u4eec\u901a\u8fc7\u7ec3\u4e60\u77e5\u9053\u4e86，\u5f53\u6bd4\u4e2d\u7684\u4e24\u4e2a\u91cf\u5355\u4f4d\u4e0d\u540c\u65f6，\u6bd4\u503c\u53ef\u4ee5\u8868\u793a\u4e00\u4e2a\u65b0\u7684\u91cf	\u6559\u5e08	\u603b\u7ed3	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:34:34,940 --> 00:34:59,160	12864	\u540c\u5b66\u4eec\u8fd9\u8282\u8bfe\u6211\u4eec\u8fd8\u6709\u70b9\u65f6\u95f4，\u8001\u5e08\u518d\u7ed9\u5927\u5bb6\u4ecb\u7ecd\u4e00\u4e2a\u6709\u8da3\u7684\u6bd4\u7684\u95ee\u9898，\u540c\u5b66\u4eec\u6211\u4eec\u770b，\u7f8e\u5417，\u6765\u6211\u4eec\u6b23\u8d4f\u51e0\u5e45\u7f8e\u4e3d\u7684\u7167\u7247，\u9884\u4e60\u7684\u65f6\u5019\u89c1\u8fc7\u5417	\u6559\u5e08	\u6fc0\u53d1\u5174\u8da3	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:35:01,800 --> 00:35:02,880	12866	\u8fd9\u662f	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:35:05,260 --> 00:36:08,550	12868	\u5f53\u4e00\u90e8\u5206\u548c\u6574\u4f53\u7684\u6bd4\u8fbe\u52300.618:1\u7684\u65f6\u5019，\u8fd9\u65f6\u5019\u4f1a\u7ed9\u4eba\u5e26\u6765\u4e00\u79cd\u7f8e\u7684\u611f\u89c9，\u8fd9\u662f\u6211\u4eec\u7684\u56fd\u65d7，\u5b83\u7684\u5bbd\u4e0e\u957f\u7684\u6bd42:3\u7ea6\u7b49\u4e8e0.67，\u63a5\u8fd1\u9ec4\u91d1\u6bd4，\u8fd9\u91cc\u8fb9\u5b83\u76845\u661f\u6211\u4eec\u770b\u4e00\u4e0b，\u8fd9\u4e24\u90e8\u5206\u7684\u6bd4\u6b63\u597d\u662f\u9ec4\u91d1\u6bd4，\u5bf9\u4e86，\u8fd9\u5c31\u662f\u6211\u4eec\u7684\u56fd\u65d7\u4e3a\u4ec0\u4e48\u770b\u7740\u5e84\u4e25\u8fd8\u7f8e\u89c2，\u5bf9\u4e86，\u8fd9\u662f\u5efa\u7b51\u4e2d\u7684\u9ec4\u91d1\u6bd4，\u8fd9\u662f\u6444\u5f71\u5bf9\u6444\u5f71\u4e2d\u7684\u9ec4\u91d1\u6bd4，\u6700\u540e\u6211\u4eec\u770b\u8fd9\u662f\u9ec4\u91d1\u87ba\u65cb，\u5728\u8fdb\u884c\u4e00\u4e9b\u8bbe\u8ba1\u5236\u56fe\u7684\u65f6\u5019\u7ecf\u5e38\u4f1a\u7528\u5230\u8fd9\u4e9b\u9ec4\u91d1\u87ba\u65cb	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:09,070 --> 00:36:14,070	12869	\u540c\u5b66\u4eec\u770b\u4e86\u8fd9\u4e9b\u56fe\u7247\u4f60\u6709\u4ec0\u4e48\u60f3\u8bf4\u7684	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:14,070 --> 00:36:16,450	12870	\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:29,770 --> 00:36:38,870	12872	\u4f60\u611f\u5230\u4e00\u4e2a\u5f88\u7f8e\u7684\u611f\u89c9，\u800c\u4e14\u4ed6\u7684\u8868\u8fbe\u80fd\u529b\u5f88\u5f3a，\u53d1\u73b0\u90e8\u5206\u548c\u6574\u4f53\u7684\u6bd4\u8fbe\u52300.618:1\u7684\u65f6\u5019，\u8fd9\u65f6\u5019\u6709\u4e00\u79cd\u7f8e\u7684\u611f\u89c9\u597d	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:38,870 --> 00:36:39,430	12874	\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:42,340 --> 00:36:43,090	12876	\u600e\u4e48\u7528	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:47,740 --> 00:36:52,700	12878	\u62cd\u7167\u7684\u65f6\u5019，\u53ef\u4ee5，\u4ee5\u540e\u518d\u7ed9\u5988\u5988\u62cd\u7167\u7684\u65f6\u5019\u5c31\u53ef\u4ee5\u5f53\u4e00\u4e2a\u7f8e\u7684\u6444\u5f71\u5e08\u4e86	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:36:52,710 --> 00:36:53,540	12879	\u597d，\u4f60\u8bf4	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:02,710 --> 00:37:06,340	12881	\u5bf9，\u6211\u770b\u4f60\u662f\u4e0d\u662f\u4ee5\u540e\u6709\u5f53\u8bbe\u8ba1\u5e08\u7684\u613f\u671b\u4e86	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:06,980 --> 00:37:07,690	12882	\u4f60，\u8bf7\u5750	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:08,130 --> 00:37:10,320	12883	\u540c\u5b66\u4eec\u8fd9\u8282\u8bfe\u4f60\u8fd8\u6709\u8bf4\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:15,190 --> 00:37:16,220	12885	\u8fd8\u53ef\u4ee5\u7528\u5230\u7ed8\u753b\u4e2d	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:25,300 --> 00:37:32,030	12887	\u4e5f\u5c31\u662f\u8bf4\u5982\u679c\u753b\u753b\u7684\u65f6\u5019，\u7528\u5230\u9ec4\u91d1\u6bd4\u7684\u8bdd，\u8fd9\u5e45\u753b\u4f1a\u7ed9\u4e00\u79cd\u5f88\u7f8e\u7684\u611f\u89c9	\u6559\u5e08	\u77e5\u8bc6\u8bb2\u6388	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:32,680 --> 00:37:34,000	12888	\u8bf7\u5750，\u7279\u522b\u597d	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:34,440 --> 00:37:48,680	12889	\u540c\u5b66\u4eec\u770b\u6765，\u6bd4\u8ddf\u6211\u4eec\u7684\u751f\u6d3b\u6709\u8fd9\u4e48\u591a\u7684\u8054\u7cfb，\u4e0d\u4f46\u6211\u4eec\u5b66\u5230\u4e86\u77e5\u8bc6，\u800c\u4e14\u6211\u4eec\u8fd8\u4ece\u77e5\u8bc6\u4e2d\u7ed9\u6211\u4eec\u751f\u6d3b\u5e26\u6765\u7684\u7f8e\u7684\u4eab\u53d7\u6109\u5feb\u7684\u611f\u89c9，\u5bf9\u4e0d\u5bf9	\u6559\u5e08	\u603b\u7ed3	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:48,690 --> 00:37:52,710	12890	\u597d\u4e86\u8fd9\u8282\u8bfe\u6211\u4eec\u5c31\u4e0a\u5230\u8fd9\u91cc，\u540c\u5b66\u4eec，\u597d\u4e0b\u8bfe	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:37:58,140 --> 00:37:58,944	12892	\u518d\u89c1	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_primary_24	\u5c0f\u5b66\u9636\u6bb5	\u7537	\u6570\u5b66
00:40:22,920 --> 00:40:23,930	3045	\u540c\u610f\u5417	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:40:25,250 --> 00:40:26,170	3047	\u8c22\u8c22	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:40:30,080 --> 00:40:32,420	3048	\u540c\u5b66\u4eec\u770b\u4e00\u770b\u662f\u8fd9\u4e2a\u957f\u65b9\u5f62\u5417？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:40:35,104 --> 00:40:38,790	3050	\u5b83\u548c\u8fd9\u4e09\u4e2a\u957f\u65b9\u5f62\u7684\u5f62\u72b6\u4e00\u6837\u7684\u5417？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:40:45,690 --> 00:40:48,380	3053	\u8fd9\u8282\u8bfe\u4f60\u6709\u54ea\u4e9b\u6536\u83b7？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:40:52,160 --> 00:40:53,190	3054	[\u59d3\u540d]	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:02,300 --> 00:41:04,770	3056	\u4ed6\u6536\u83b7\u4e86\u6574\u7406\u65b9\u6cd5	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:05,220 --> 00:41:05,856	3057	\u8fd8\u6709\u5462？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:05,856 --> 00:41:07,680	3058	[\u59d3\u540d]	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:13,810 --> 00:41:15,080	3060	\u5982\u4f55\u7cfb\u7edf\u5316	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:16,340 --> 00:41:17,104	3061	\u8fd8\u6709\u5462？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:17,104 --> 00:41:18,290	3062	[\u59d3\u540d]	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:22,752 --> 00:41:26,210	3064	\u53ef\u7528\u5b57\u6bcd\u6765\u8868\u793a，\u8fd9\u6837\u66f4\u7b80\u6d01\u66f4\u660e\u4eae	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:26,420 --> 00:41:27,290	3065	[\u59d3\u540d]	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:36,500 --> 00:41:38,890	3067	\u4ed6\u518d\u6b21\u6536\u83b7\u4e86\u77e5\u8bc6	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:38,890 --> 00:41:39,760	3068	\u8fd8\u6709\u5417？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:41,310 --> 00:41:42,260	3069	[\u59d3\u540d]	\u6559\u5e08	\u63d0\u9ad8\u53c2\u4e0e\u5ea6	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:50,800 --> 00:41:51,740	3071	\u771f\u4e0d\u9519	\u6559\u5e08	\u60c5\u611f\u652f\u6301\u4e0e\u53cd\u9988	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:52,310 --> 00:41:56,840	3072	\u611f\u8c22\u8fd9\u8282\u8bfe\u5927\u5bb6\u6536\u83b7\u7684\u4e0d\u4ec5\u6536\u83b7\u4e86\u77e5\u8bc6	\u6559\u5e08	\u603b\u7ed3	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:41:56,840 --> 00:42:00,440	3073	\u6536\u83b7\u66f4\u591a\u7684\u662f\u5982\u4f55\u6574\u7406\u77e5\u8bc6\u7684\u4ec0\u4e48？	\u6559\u5e08	\u5f15\u5bfc\u601d\u8003	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:42:02,340 --> 00:42:09,620	3075	\u5e0c\u671b\u540c\u5b66\u4eec\u628a\u8fd9\u8282\u8bfe\u6536\u83b7\u7684\u6574\u7406\u77e5\u8bc6\u7684\u65b9\u6cd5\u8fd0\u7528\u5230\u6211\u4eec\u4ee5\u540e\u7684\u5b66\u4e60\u751f\u6d3b\u4e2d	\u6559\u5e08	\u603b\u7ed3	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
00:42:09,630 --> 00:42:11,060	3076	\u597d，\u8fd9\u8282\u8bfe\u5c31\u5230\u8fd9\u91cc	\u6559\u5e08	\u8bfe\u5802\u7ba1\u7406	video_primary_27	\u5c0f\u5b66\u9636\u6bb5	\u5973	\u6570\u5b66
